Apps,Accept,Enroll,Top10perc,Top25perc,F.Undergrad,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Accept_Rate,Private_Yes,Grad_Category_Medium_Grad_Rate,Grad_Category_High_Grad_Rate
-0.544497792791652,-0.5414890777756406,-0.4823424465596939,3,13,1224,345,-0.7635934115548938,0.37489954156084826,500,624,0.7578947368421052,91,0.31903485254691694,0.25,-0.7718366064656589,0.20388349514563103,0.7068802707187094,0,0,0
-0.9614958905869595,-1.118564758050775,-1.0615025769919286,10,30,552,67,-0.2676309199829629,0.24113063962355086,500,1700,0.2736842105263158,55,0.21715817694369977,0.5,-0.2931363360108743,0.39805825242718446,0.5956841262416859,1,0,0
-0.40656765275166573,-0.2928623674530203,-0.40484918967087374,36,55,1075,43,1.2659595829664207,0.14867272210806587,450,420,0.9368421052631579,97,0.2734584450402145,0.6166666666666667,1.2926520991085415,0.6310679611650485,0.7837117143809489,1,0,1
-0.7401661309879117,-0.6644938713036738,-1.0166380598457696,16,40,474,258,-0.5536980226302541,-1.0414770671870068,500,1400,0.5789473684210525,55,0.26541554959785524,0.23333333333333334,-0.782716158066904,0.5145631067961165,0.9646117615338272,1,1,0
1.2902938375077009,1.7838249445574974,1.7323332634734292,5,19,3480,776,-0.7032202754932366,-0.1493565226492953,500,1150,0.6842105263157894,73,0.3646112600536194,0.21666666666666667,-0.9102695216677087,0.4466019417475728,0.6779997503504238,0,1,0
-0.7441757280820974,-0.7665616786992757,-0.9065160632142883,20,49,662,121,-0.6665450059230711,-0.15624168671959737,500,1300,0.5157894736842105,65,0.23592493297587136,0.5333333333333333,-0.5865090722927251,0.45631067961165045,0.7782045616778273,1,1,0
0.56134908578475,0.595650981542028,0.043795981790716594,44,75,1445,1,2.504455224605088,-0.6086953256251622,750,480,0.9157894736842105,95,0.23056300268096513,0.7666666666666666,2.042966002642687,0.7087378640776698,0.5463499342633684,1,0,1
-0.8428118165990643,-0.9183548281594018,-0.910594655682121,10,43,738,55,-0.21515707275180296,0.23719626015480683,600,750,0.4947368421052632,94,0.289544235924933,0.7166666666666667,-0.2845077261202316,0.3495145631067961,0.7416340569373947,1,0,0
-0.04490199485612019,-0.03900141059729222,-0.06632601484076467,20,45,500,541,0.15441679753217286,0.8371891291382731,400,1795,0.6105263157894736,72,0.3512064343163539,0.6166666666666667,-0.36479131379838514,0.6990291262135921,0.5879120879120878,1,0,1
-0.9278152749958001,-1.0243483204548347,-1.0411096146527654,34,65,509,44,-0.4792190136569948,-0.9431175804684058,600,3000,0.6,68,0.2198391420911528,0.4166666666666667,0.12478850825764459,0.48543689320388345,0.7693356166777339,1,1,0
-0.3785004730923662,-0.3111822303188976,-0.45379229928486536,48,77,967,24,1.519018943000563,-0.24279803503196629,400,800,0.8421052631578947,95,0.2734584450402145,0.55,1.7267086923030446,0.6213592233009708,0.7208436724565757,1,0,1
-0.9230037584827773,-0.9968685261560187,-0.8657301385359619,10,41,650,819,-0.42900210609169126,0.46539026934196126,600,1100,0.5157894736842105,73,0.3136729222520107,0.23333333333333334,-0.6000147225563397,0.3592233009708738,0.8350322718118268,1,0,0
1.136325309090972,0.9829852249920048,0.9166147699069014,20,56,2738,1662,0.6311953019443248,1.2798068193719778,450,3160,0.863157894736842,90,0.3378016085790885,0.15,0.17355891198736403,0.6699029126213591,0.44340288396941,1,0,1
2.003200200853909,1.7262482326933117,0.7126851465152694,36,59,2018,226,2.360575320906746,1.4076741521061593,600,1000,0.894736842105263,96,0.21447721179624668,0.6333333333333333,2.529919726036347,0.7475728155339805,0.40298138029615777,1,0,1
-0.7762525048355826,-0.8948007187604168,-0.898358878278623,15,35,600,363,-0.9523299911121303,-0.7119727866796932,750,1500,0.7263157894736841,83,0.2680965147453083,0.2,0.1671812438073238,0.5825242718446602,0.603160122609838,1,0,1
-0.4274175576414311,-0.582054488407226,-0.5149711863023549,31,70,968,20,1.8386580231774672,-0.33328876281307923,920,1320,0.8736842105263157,94,0.2198391420911528,0.31666666666666665,2.6507202645053445,0.6019417475728155,0.48141745894554894,1,0,1
-0.8139427175209276,-0.8254469521967385,-0.6781148850156605,24,47,887,1957,-0.2715805643982115,-0.29886294246156886,500,1000,0.431578947368421,65,0.3941018766756032,0.4166666666666667,-1.713480555401011,0.4077669902912621,0.8651961396168575,1,0,0
0.660787093720554,0.8403520069648174,2.6337021988644422,10,27,5438,4058,-1.5828625102607454,-1.248031989296069,508,1463,0.4210526315789474,82,0.4262734584450402,0.2,-1.0288191184261037,0.10679611650485438,0.6105832965090587,0,0,0
-0.5461016316293263,-0.7129106517349209,-0.706665032290489,15,35,840,325,-1.4649374127197516,-0.8644299910935249,600,1590,0.5578947368421052,61,0.3646112600536194,0.16666666666666666,-1.159373737641045,0.4368932038834951,0.47505621198412623,1,1,0
-0.27745862631888785,-0.09657812246147797,0.4598124135096458,9,33,2074,341,-1.5303886630295855,-1.3001625172569276,528,1702,0.6210526315789473,77,0.3887399463806971,0.18333333333333332,-0.9387814500020062,0.3495145631067961,0.79953096203857,0,0,0
-0.21571083106842884,-0.1777089437246488,-0.2988057855072251,50,77,1129,74,1.9184972638571354,-0.41099275732077406,525,975,0.7157894736842104,92,0.20375335120643434,0.95,2.004699993562445,0.6019417475728155,0.6454587376654177,1,0,1
-0.03367512299240037,0.1520485878611423,0.11313205374387146,21,76,1820,558,0.1910920671023384,0.5224387716387499,400,900,0.8526315789473684,92,0.289544235924933,0.4666666666666667,-0.1888427034196281,0.7669902912621358,0.7255279282929052,1,0,1
-0.10103635417471928,-0.02984147916435358,-0.31512015537855564,28,56,965,502,0.9838421247343782,0.43883320792793895,400,1125,0.7999999999999999,84,0.26273458445040215,0.5,-0.15958046118179645,0.6796116504854368,0.6498125530383596,1,0,1
-0.4274175576414311,-0.44465551691314636,-0.5639142959163467,25,46,1188,166,-0.07409834363578166,-0.3037809167974989,400,1000,0.8421052631578947,92,0.2546916890080429,0.3333333333333333,-0.030901626725690544,0.4951456310679611,0.6410983000326966,1,1,0
-1.0168283304867216,-1.1578216070490834,-1.2858251627227237,12,33,1134,336,0.3772895895354865,0.9748924105443146,550,805,0.6631578947368421,88,0.67828418230563,0.3,0.02724770079820571,0.4174757281553398,0.7193182280437702,1,0,0
-0.8299811058976703,-0.8712466093614316,-0.7882368816471418,29,54,1532,77,-0.42956634100815533,-0.06771814867285643,600,1400,0.5263157894736842,70,0.49061662198391426,0.3833333333333333,-0.6596646778873042,0.39805825242718446,0.8127253148555644,1,0,0
1.0120277991712168,1.3205941263774577,0.3456118244103319,35,64,1763,59,1.533971168286861,0.4732590282794493,450,950,0.9368421052631579,98,0.26273458445040215,0.35,1.6422983781554532,0.5242718446601942,0.6339637291331595,1,1,0
-0.2870816593449334,-0.04292709549712306,-0.009225720291107718,12,31,2192,1423,0.055675687150957935,0.2076884141392265,500,1200,0.2947368421052632,48,0.31635388739946385,0.16666666666666666,-0.34528315230649737,0.4466019417475728,0.8658243417006763,1,1,0
-0.58138608605816,-0.6815051725362741,-0.13974067926175218,21,55,925,605,-1.2448857952987584,-1.3955712193739704,600,1300,0.6210526315789473,72,0.32439678284182305,0.5833333333333334,-1.2921792985665885,0.36893203883495146,0.5743486746478916,1,0,0
0.11868956658665429,0.010723931467231834,-0.29064860057155983,15,41,1196,33,-1.5642427580174307,-0.8939378371091052,350,1400,0.6631578947368421,72,0.2707774798927614,0.13333333333333333,0.8593458198175727,0.2912621359223301,0.4896708421776436,0,0,0
-0.562941939424906,-0.7835729799318761,-0.16829082653658065,6,33,2155,191,-0.32800405604462,0.48309497695130943,1000,4200,0.6,85,0.579088471849866,0.15,-1.9288206457153108,0.8252427184466018,0.40079036853230404,1,0,1
0.03929954412177844,0.13765440989509586,0.24772560518234854,48,72,1548,840,0.851246919365318,-0.09722599468843673,500,900,0.8526315789473684,91,0.41018766756032177,0.5666666666666667,0.047131019241860556,0.6407766990291262,0.6442440822594158,1,0,1
-0.49076919172956435,-0.7979671578979225,-0.7352151795653175,22,47,621,11,-1.6821678555584245,-0.8939378371091052,800,900,0.47368421052631576,93,0.2117962466487936,0.26666666666666666,0.2425877911125054,0.7475728155339805,0.29363110008271304,1,0,1
1.6503556565655721,1.4815472072705222,1.0348939514740478,17,41,3390,325,-0.8493571188574347,-0.6775469663281829,225,500,0.4105263157894737,55,0.3646112600536194,0.23333333333333334,-0.8431164273014027,0.4660194174757281,0.43491044060304024,0,1,0
0.9903759748626144,1.030093443789975,1.3326312016258306,12,47,2874,118,-0.6891144025816346,-0.34115752175056735,550,2200,0.6947368421052631,80,0.4262734584450402,0.3833333333333333,-1.1511202847021693,0.45631067961165045,0.5246788510994627,0,1,0
0.10345309762874882,0.261967765056406,0.5291484854628007,20,39,1663,170,0.2362308604194652,-0.3037809167974989,500,1200,0.5578947368421052,62,0.3136729222520107,0.4,-0.3914274573738473,0.5339805825242718,0.6751965378491296,1,1,0
0.4017671214361611,-0.03900141059729222,-0.7556081419044807,33,61,912,158,-1.4705797618843925,-1.251966368764813,500,1655,0.5894736842105263,74,0.21447721179624668,0.18333333333333332,-0.40305732287862656,0.42718446601941745,0.2899749642213946,1,1,0
2.0561268824971597,2.688041033151869,1.3897314961754874,25,54,3010,184,0.7412211106548214,1.958487277730325,600,900,0.8210526315789473,88,0.32707774798927614,0.45,0.31011604243057844,0.6310679611650485,0.6570130303391883,1,0,1
1.809135701495324,2.0664742573453183,1.450910383192977,42,64,3558,436,0.9110558205105111,1.5807868487308971,545,1328,0.7999999999999999,88,0.3136729222520107,0.16666666666666666,1.1463408879193833,0.6699029126213591,0.5629909437182912,1,0,1
0.30393295233803125,0.8050208428663398,1.3122382392866674,24,80,2740,761,0.20801911459626093,1.5355414848403406,600,750,0.7263157894736841,88,0.24664879356568364,0.23333333333333334,0.31311729804471505,0.36893203883495146,0.8480460533308487,1,0,0
1.6575729313351064,2.455117062428572,1.9199485169937307,25,55,5244,3417,0.320866097889078,1.004400256559895,700,2000,0.9052631578947368,95,0.09919571045576407,0.25,1.646049947673124,0.48543689320388345,0.7420852408279064,1,1,0
0.029676511095732883,0.40460098308359344,0.773864033532759,38,72,2269,85,0.8117504752128322,-0.7365626583593435,600,400,0.6842105263157894,85,0.3029490616621984,0.6333333333333333,0.12291272349880922,0.6019417475728155,0.8490981935035331,1,0,1
-0.18122829605843224,-0.10181236899458576,-0.13974067926175218,16,37,1363,74,0.9979479976459802,-0.008702456641695796,500,900,0.7052631578947368,81,0.3083109919571046,0.5333333333333333,-0.22410745688573294,0.5533980582524272,0.6746794067819502,1,1,0
0.19567383079501874,0.5459256394775039,-0.12750490185825425,3,21,1524,280,0.5888776832095185,1.0732518972629157,450,870,0.5684210526315789,66,0.26541554959785524,0.4,0.07901936014206173,0.5339805825242718,0.7829490665114149,1,1,0
-0.7834697796051168,-0.760018870532891,-0.7107436247583216,6,20,959,150,-0.8583848775208601,0.3257197982015478,500,600,0.4210526315789474,65,0.2707774798927614,0.25,-0.565500282993769,0.3495145631067961,0.9081653950511352,0,0,0
1.1443445032793433,0.540691392944396,0.2232540503753527,56,86,1723,113,1.5647219712341538,0.45555432067010115,500,700,0.8105263157894737,91,0.2520107238605898,0.6166666666666667,2.0977389176006795,0.6019417475728155,0.26900745261170694,1,0,1
-0.6190762987435051,-0.6867394190693819,-0.898358878278623,12,29,628,63,-0.2095147235871621,-0.5496796335940015,550,950,0.431578947368421,55,0.22252010723860594,0.55,0.7580534428404632,0.42718446601941745,0.6338273757628596,1,1,0
-0.5116190966193297,-0.4250270924139921,0.12536783114736938,21,46,1605,246,-0.14237076852793598,-0.598859376953302,450,1200,0.35789473684210527,45,0.4048257372654156,0.26666666666666666,-1.4351140971898433,0.3883495145631068,0.8023973516702534,1,0,0
-0.40736957217050285,-0.3674503805498064,-0.6454861452729994,23,63,909,51,0.021821592163112826,-0.4513201468754005,525,1450,0.5789473684210525,72,0.24932975871313678,0.3333333333333333,-0.255620640834167,0.4757281553398058,0.7004537680543335,1,1,0
0.7377713579289185,0.8468948151312021,0.6759778143047757,20,63,2578,254,0.5663082865509551,2.4502847113233304,500,1800,0.8842105263157894,92,0.29758713136729226,0.4166666666666667,0.540462410815561,0.6213592233009708,0.5702461799660441,1,0,1
-0.4410501877616623,-0.4354955854802077,-0.7556081419044807,21,54,830,150,1.2236419642316143,2.204385994526828,450,400,0.9368421052631579,97,0.23592493297587136,0.4,1.0015303045372932,0.5339805825242718,0.6718994237604661,1,1,0
-0.5517150675611863,-0.5401805161423636,-0.24578408342540078,15,41,1160,653,-0.2715805643982115,-0.8939378371091052,500,1100,0.30526315789473685,37,0.1581769436997319,0.35,-1.226526832007351,0.42718446601941745,0.7217470909923149,1,1,0
0.07939551506363493,-0.16069764249204846,-0.2253911210862376,27,60,1089,210,0.9838421247343782,-0.38246850617237976,470,810,0.7578947368421052,97,0.2868632707774799,0.5,0.6008626800500597,0.7864077669902911,0.3983669961323593,1,0,1
2.58138410183548,2.7325321286832853,1.7649620032160904,12,31,3557,658,0.0951721313034439,1.5896392025355712,550,1200,0.6947368421052631,81,0.4048257372654156,0.5666666666666667,-0.08004718740717705,0.5242718446601942,0.5090719414159184,1,1,0
-0.8123388786832534,-0.8398411301627849,-0.808629843986305,26,52,846,377,0.2362308604194652,3.0404416316349367,600,1300,0.6105263157894736,79,0.11528150134048258,0.8333333333333334,0.824456223303235,0.7281553398058251,0.826949183727256,1,0,1
2.2758528032585335,1.4331304268392753,1.463146160596475,39,78,2997,736,-1.0925423678534554,0.622765448091723,650,2102,0.7052631578947368,80,0.4048257372654156,0.5,-1.2242758902967485,0.6699029126213591,0.25660990844528114,0,0,1
-0.8291791864788332,-0.989017156356357,-1.1430744263485815,9,34,731,370,0.3236872724713984,2.1060265078082265,575,1075,0.6631578947368421,93,0.2091152815013405,0.5,0.705531469593073,0.6019417475728155,0.5296780422978291,1,0,1
-0.655162672591176,-0.7168363366347517,-0.6454861452729994,21,30,988,785,-0.0458865978125774,2.6470036847605325,350,1100,0.5789473684210525,76,0.24664879356568364,0.3333333333333333,0.7505503038051217,0.5145631067961165,0.6572469071888891,1,1,0
-0.45789049555724204,-0.40670722954811483,-0.7474509569688154,10,30,1247,776,0.2898331774835533,0.9552205132005944,500,750,0.7263157894736841,82,0.21715817694369977,0.2833333333333333,-0.01739597646207593,0.3883495145631068,0.732611154914127,1,0,0
-0.03848663950542315,-0.25491408008798877,-0.9024374707464557,26,52,624,128,0.2362308604194652,-0.09919318442280876,500,1642,0.7578947368421052,90,0.23056300268096513,0.7166666666666667,-0.11418647001798066,0.3495145631067961,0.4142293454826506,1,0,0
-0.7722429077413969,-0.8974178420269706,-0.9309876180212842,26,51,1343,1751,-0.31389818313301787,0.23719626015480683,425,1350,0.46315789473684216,58,0.28418230563002683,0.21666666666666667,-1.0115618986448183,0.4466019417475728,0.5877910208951986,1,1,0
-0.32477187203027846,-0.2928623674530203,-0.30288437797505774,13,51,1452,402,0.1910920671023384,0.1880165167955063,600,700,0.6,76,0.24932975871313678,0.5,0.1548010643990104,0.4951456310679611,0.6664582030435691,1,1,0
-1.0256494440939299,-1.1120219498843902,-0.9962450975066064,5,12,658,58,-1.657905754150469,-1.7634356997015384,600,1900,0.631578947368421,68,0.353887399463807,0.18333333333333332,-0.6191477270964604,0.3495145631067961,1.0,0,0,0
-0.40897341100817713,-0.6906651039692128,-1.134917241412916,16,43,836,684,-0.7568225925573248,-0.5595155822658616,500,800,0.6526315789473683,74,0.4075067024128686,0.35,-0.7388227947101565,0.3592233009708738,0.3358196757849066,1,0,0
-0.7489872445951201,-0.8790979791610933,-0.8575729536002966,25,50,880,477,-0.9684106862313567,-0.8427909040154327,400,1525,0.5157894736842105,64,0.2278820375335121,0.18333333333333332,-0.8397400147354991,0.16504854368932037,0.5698352322975608,1,0,0
-0.8756905127713867,-1.0335082518877734,-1.2409606455765647,11,32,336,80,-0.6806508788346732,-0.5496796335940015,600,2740,0.4842105263157895,54,0.1957104557640751,0.75,0.4249140696713027,0.3203883495145631,0.5498050336760014,1,0,0
0.6206911227786975,0.7657639938680313,0.6800564067726083,37,70,2943,1260,0.45769306513161867,-0.2241097325554321,400,1500,0.894736842105263,95,0.17962466487935658,0.25,0.14016994328009455,0.7378640776699028,0.5975068873214668,1,0,1
0.03609186644642992,-0.011521616298476296,-0.0010685353554424392,15,40,1805,433,-0.1550660541483779,-0.25460117343819844,425,1000,0.3894736842105263,63,0.3806970509383378,0.48333333333333334,-0.493094991302724,0.6116504854368932,0.5381459860296331,1,0,1
-0.5252517267395609,-0.40670722954811483,-0.08671897717992787,25,58,1721,470,-1.0276553524600858,-1.0414770671870068,450,1520,0.7263157894736841,82,0.3056300268096515,0.55,-0.6529118527554969,0.6504854368932038,0.8523327088840695,1,0,1
0.37610570003337296,0.5995766664418588,0.47612678338097636,18,36,1927,1084,0.6029835561211206,1.860127791011724,375,1000,0.6842105263157894,75,0.3833780160857909,0.36666666666666664,0.032124741171177654,0.6310679611650485,0.6693150688363274,1,0,1
0.057743690755032426,0.48834892761331816,2.013756143753881,6,18,3471,911,-1.5083835012874862,-0.502467079969073,540,2256,0.4210526315789474,48,0.7050938337801609,0.2,-1.7821342775743854,0.42718446601941745,0.8796902022708475,0,1,0
0.18444695893129892,0.39151536675082393,0.8554358828894117,30,64,2258,53,-0.01767485198937314,0.7585015397633924,475,1200,0.631578947368421,75,0.3109919571045576,0.5,-0.32239857824870594,0.7184466019417475,0.6923190878970296,1,0,1
0.8869283698326247,1.5770722064997396,2.588837681718283,42,77,5524,414,-0.6307160887276018,-0.32542000387559117,900,1200,0.7789473684210526,82,0.3887399463806971,0.4166666666666667,-0.4308189373093899,0.48543689320388345,0.8123318806430762,0,1,0
-0.9470613410478912,-0.9837829098232492,-0.7025864398226563,15,36,1100,166,-0.9938012574722406,-0.5791874796095818,1100,4913,0.2631578947368421,33,0.34584450402144773,0.3333333333333333,-1.1619998363034145,0.33009708737864074,1.0,1,0,0
3.607840957947006,2.606910211888698,2.2951790240343333,22,60,5146,1532,-0.7105553294072697,-0.4709920442191207,450,1258,0.6736842105263158,74,0.3833780160857909,0.3333333333333333,-0.29613759162501085,0.5436893203883495,0.2727972249387289,0,1,0
-0.723325823192332,-0.8136698974972459,-0.8494157686646314,26,52,685,49,-0.6101215142766626,-0.9922973238277063,550,1000,0.5789473684210525,69,0.2546916890080429,0.26666666666666666,-0.1850911339019574,0.4757281553398058,0.6363340519871457,1,1,0
-0.05452502788216575,0.23317940912431312,0.23956842024668326,29,62,1788,95,0.43653425576421545,0.06801794299881302,450,965,0.5473684210526315,77,0.23860589812332444,0.4166666666666667,-0.17721283791484885,0.5825242718446602,0.8113181608847768,1,0,1
-0.4867595946353787,-0.325576408284944,-0.3191987478463883,32,61,1073,179,0.2700849554073103,0.09162421981127727,550,1350,0.7789473684210526,89,0.2734584450402145,0.6333333333333333,0.9741438470582969,0.4174757281553398,0.8831964684753848,1,0,0
-0.2365607359581942,0.006798246567400988,0.4027121189599888,36,69,1773,884,0.3222766851802382,-1.0365590928510766,1000,2075,0.28421052631578947,46,0.3806970509383378,0.3833333333333333,-0.5557462022478251,0.5048543689320388,0.8421860695563881,1,1,0
-0.736156533893726,-0.9131205816262941,-0.36814185746038,36,57,1695,721,-1.3492692548446141,-1.454586911405131,600,700,0.7263157894736841,79,0.37533512064343166,0.3,-0.9196484454618855,0.4466019417475728,0.47615108905431475,1,1,0
-0.8275753476411589,-0.8869493489607551,-0.07040460730859731,19,46,1673,1014,-1.6861174999736732,-2.0575305649901554,600,1500,0.431578947368421,54,0.35656836461126007,0.13333333333333333,-1.0944715849853413,0.4660194174757281,0.7673697270471465,0,1,0
0.05132833540433539,0.3182359152873148,2.103485178046199,13,50,3689,2200,-1.8401536321683685,-1.4329478243270388,200,400,0.46315789473684216,54,0.47721179624664883,0.15,-1.6692120350924966,0.8252427184466018,0.7638271340580167,0,0,1
-0.16198223000634113,-0.13060072492667862,-0.3314345252498862,5,35,1057,175,-0.5113804038954477,0.7289936937478121,400,900,0.28421052631578947,67,0.39946380697050937,0.26666666666666666,-1.608811765857998,0.11650485436893204,0.628359820430739,1,0,0
-0.7305430979618661,-0.7587103088996141,-0.7882368816471418,28,57,671,11,0.7440422852371419,-0.20542143007889788,400,460,0.8736842105263157,91,0.24396782841823056,0.7166666666666667,0.9249982863768105,0.39805825242718446,0.7572284406056078,1,0,0
0.9582991981091292,1.0444876217560215,0.32929745453900133,14,34,1893,847,0.5973412069564797,0.9650564618724545,530,1740,0.6526315789473683,85,0.3136729222520107,0.25,0.32662294830832966,0.3786407766990291,0.5457049593875267,1,0,0
-0.7537987611081429,-0.7050592819352591,-0.31512015537855564,45,72,1470,416,-1.2101853479362172,-0.8939378371091052,550,1400,0.6631578947368421,71,0.3726541554959785,0.5166666666666666,-0.9414075486643757,0.5728155339805825,0.9271200263756094,0,0,1
2.9735226976468363,1.3677023451754278,1.9077127395902327,19,53,6411,3186,-1.8943201841489206,0.5165372024356338,700,950,0.7789473684210526,87,0.5093833780160858,0.15,-0.7144375928452968,0.4174757281553398,0.11810843957673761,0,0,0
-1.001591861528816,-1.1251075662171597,-1.2001747208982383,10,24,316,20,-0.5429775592174365,-0.9214784933903135,500,2958,0.35789473684210527,50,0.23056300268096513,0.06666666666666667,1.2633898568707098,0.0,0.7735614073158537,1,0,0
-0.22453194467563725,-0.1672404506584332,-0.38445622733171053,23,58,1241,485,1.3054560271189066,0.4142433362482887,550,1250,0.8210526315789473,92,0.34048257372654156,0.4666666666666667,0.354384562739093,0.5728155339805825,0.6652541007379718,1,0,1
1.7610205363650961,0.7788496102008008,1.3244740166901654,41,66,2852,153,-0.9345565912435116,1.1617754353096565,250,600,0.6631578947368421,74,0.41018766756032177,0.16666666666666666,-0.1873420756125598,0.6601941747572815,0.18491572108859927,1,0,1
-0.7425718892444231,-0.7194534599013056,-0.6454861452729994,16,36,950,228,0.04439098882167623,-0.6204984640313943,500,1000,0.4210526315789474,68,0.28150134048257375,0.5333333333333333,-0.19146880208199762,0.39805825242718446,0.8653443880791674,1,0,0
-0.5052037412686327,-0.46166681814574667,-0.2743342307002293,2,13,926,12,-1.6497243478617396,-1.729993474217214,850,2100,0.47368421052631576,60,0.43163538873994645,0.5666666666666667,-0.612019745012886,0.4368932038834951,0.7434209415776236,1,1,0
-0.988761150827422,-1.0557537996534814,-1.1063670941380876,17,37,600,435,-0.9926727876393124,-1.3070476813272296,500,500,0.3894736842105263,55,0.24664879356568364,0.6333333333333333,-1.3311956215503642,0.2815533980582524,0.9839910349795886,1,0,0
-1.0240456052562557,-1.1329589360168215,-1.1267600564772509,12,32,931,487,-0.39853342060263064,-1.1703279947883742,550,1125,0.45263157894736844,51,0.2198391420911528,0.43333333333333335,-0.6022656642669421,0.6116504854368932,0.8859616704503457,1,0,1
-0.9173903225509175,-1.0021027726891265,-0.9717735426996106,20,49,806,542,0.03874863965703538,-0.7414806326952735,500,2285,0.37894736842105264,50,0.23592493297587136,0.5,-0.7226910457841724,0.4757281553398058,0.7936670622505126,1,1,0
-0.951872857560914,-1.0452853065872658,-1.2328034606408995,16,33,364,88,-0.1305218352821902,-0.6480391203126026,500,1200,0.25263157894736843,37,0.29758713136729226,0.7166666666666667,-0.7864677275845747,0.05825242718446602,0.8121778965451423,1,0,0
-0.1531611163991327,0.09970612253006435,-0.2824914156358945,15,36,1243,79,0.7017246665023356,1.860127791011724,550,900,0.7263157894736841,82,0.2761394101876676,0.6,-0.03202709758099176,0.6310679611650485,0.817417814536322,1,0,1
-0.2742509486435393,-0.5074664753104399,-0.6495647377408321,14,48,1170,429,-0.8160672587860537,0.28637600351410736,250,1400,0.6947368421052631,75,0.3431635388739947,0.3833333333333333,-0.6465341845754566,0.7087378640776698,0.39555894890882487,1,0,1
-0.6856356105069868,-0.7142192133681978,-1.1593887962199119,37,90,1039,466,0.5956485022070875,1.3466912703406266,630,1278,0.47368421052631576,71,0.2520107238605898,0.31666666666666665,0.7471738912392181,0.5533980582524272,0.7280668955436964,1,1,0
-0.16198223000634113,0.00418112330084709,0.24772560518234854,26,61,1365,144,0.5324541915631099,-0.7660705043749239,400,1150,0.8105263157894737,87,0.3806970509383378,0.5833333333333334,-0.5276094308652947,0.6407766990291262,0.7454207944235032,1,0,1
-0.803517765076045,-0.7822644182985992,-0.2580198608288987,18,36,1114,94,-0.8358154808622967,-0.9470519599371497,600,600,0.5157894736842105,57,0.4638069705093834,0.11666666666666667,-0.6574137361767017,0.4174757281553398,0.9270179535834184,1,0,0
0.8075383473677488,0.9856023482585587,0.2640399750536791,30,61,1656,352,1.8654591817095112,0.251950183162597,600,850,0.7157894736842104,86,0.2761394101876676,0.65,0.850342052975163,0.6601941747572815,0.5963185989950324,1,0,1
-0.32316803319260423,-0.21042298455657252,-0.0907975696477605,24,46,1115,70,0.8117504752128322,-0.38837007537549584,600,800,0.6842105263157894,85,0.2922252010723861,0.45,0.2669729929773651,0.5631067961165048,0.7489522897475427,1,1,0
-0.8011120068195335,-0.9628459236908181,-0.4823424465596939,23,48,2508,505,-0.3590369764501447,0.1880165167955063,650,500,0.5684210526315789,65,0.4235924932975872,0.03333333333333333,-0.2687511341460146,0.5436893203883495,0.5182331345319462,1,1,0
-0.45307897904421923,-0.37268462708291417,-0.5353641486415182,36,68,1274,471,0.13748975003825029,0.827353180466413,550,800,0.7263157894736841,93,0.29758713136729226,0.4,0.0658888668302142,0.4466019417475728,0.7657484389779923,1,1,0
0.2943099193119857,0.17429413562685045,0.34969041687816455,27,62,3311,1646,-0.4318232806740117,1.0496456204504514,700,1850,0.8842105263157894,98,0.29490616621983917,0.31666666666666665,1.4659746108249292,0.5533980582524272,0.4746690930316399,0,1,0
-0.58138608605816,-0.630471268838473,-0.6699577000799952,40,73,1017,411,-1.4068212163239509,-1.0768864824057032,600,1100,0.9578947368421051,100,0.3002680965147453,0.18333333333333332,0.23245855341479443,0.1844660194174757,0.6481282377089239,0,0,0
-0.513222935457004,-0.4721353112119623,-0.9921665050387738,14,36,601,36,-0.047579302561969655,-1.6808137308579136,500,1500,0.5157894736842105,63,0.23860589812332444,0.5333333333333333,-1.0629584010369073,0.6601941747572815,0.7438932774830969,1,0,1
0.567764441135447,0.9332598829274807,0.2844329373928423,65,99,1919,334,-0.012032502824732286,0.44571837199824105,450,650,0.631578947368421,100,0.3136729222520107,0.3333333333333333,-0.3126444975027621,0.48543689320388345,0.7156461672590704,1,1,0
0.0409033829594527,-0.10181236899458576,-0.6414075528051668,1,19,1380,136,-1.3599897182574319,0.020805389373884518,500,1000,0.6,71,0.3136729222520107,0.2833333333333333,-0.7725869203691931,0.4077669902912621,0.46847777941827834,0,0,0
-0.5613381005872318,-0.5153178451101016,-0.8249442138576355,7,24,646,84,-0.5982725810309169,-0.07755409734471652,600,1295,0.7263157894736841,77,0.2734584450402145,0.18333333333333332,0.5509668054650391,0.3592233009708738,0.7744746910486622,1,0,0
-0.30873348365353587,-0.26014832662109655,-0.3640632649925473,30,64,1310,766,0.38236770378366325,3.0384744419005645,450,1800,0.6842105263157894,87,0.3726541554959785,0.55,0.09365048126097757,0.5922330097087378,0.678982608255299,1,0,1
-0.8396041389237158,-0.9445260608249408,-0.9024374707464557,19,39,879,156,0.625552952779684,0.035559312381674674,400,970,0.7157894736842104,79,0.28418230563002683,0.4,0.8507172099269301,0.5728155339805825,0.6670135275754423,1,0,1
-0.7185143066793093,-0.7443161309335676,-0.05001164496943411,29,52,1115,60,-0.14744888277611273,-1.4644228600769913,450,822,0.5368421052631578,59,0.3297587131367293,0.3333333333333333,-0.8855091628510819,0.4174757281553398,0.7534723341174954,1,0,0
